Model,MDO3014
4.908000e+00,0.04
4.910000e+00,0.52
4.912000e+00,0.04
4.914000e+00,0.44
4.916000e+00,0.04
4.918000e+00,0.44
4.920000e+00,0.04
4.922000e+00,0.52
4.924000e+00,0.04
4.926000e+00,0.44
4.928000e+00,0.04
4.930000e+00,0.44
4.932000e+00,0.04
4.934000e+00,0.52
4.936000e+00,-0.04
4.938000e+00,0.44
4.940000e+00,0.04
4.942000e+00,0.44
4.944000e+00,0.04
4.946000e+00,0.44
4.948000e+00,0.04
4.950000e+00,0.44
4.952000e+00,0.04
4.954000e+00,0.44
4.956000e+00,0.04
4.958000e+00,0.44
4.960000e+00,0.04
4.962000e+00,0.44
4.964000e+00,0.04
4.966000e+00,0.44
4.968000e+00,0.04
4.970000e+00,0.44
4.972000e+00,-0.04
4.974000e+00,0.44
4.976000e+00,0.04
4.978000e+00,0.44
4.980000e+00,0.04
4.982000e+00,0.44
4.984000e+00,-0.04
4.986000e+00,0.44
4.988000e+00,0.04
4.990000e+00,0.52
4.992000e+00,0.04
4.994000e+00,0.44
4.996000e+00,0.04
4.998000e+00,0.52
5.000000e+00,0.04
5.002000e+00,0.52
5.004000e+00,0.04
5.006000e+00,0.44
5.008000e+00,0.04
5.010000e+00,0.44
5.012000e+00,0.04
5.014000e+00,0.52
5.016000e+00,0.04
5.018000e+00,0.52
5.020000e+00,-0.04
5.022000e+00,0.44
5.024000e+00,0.04
5.026000e+00,0.52
5.028000e+00,0.04
5.030000e+00,0.44
5.032000e+00,0.04
5.034000e+00,0.44
5.036000e+00,0.04
5.038000e+00,0.52
5.040000e+00,0.04
5.042000e+00,0.44
5.044000e+00,0.04
5.046000e+00,0.52
5.048000e+00,0.04
5.050000e+00,0.44
5.052000e+00,0.04
5.054000e+00,0.52
5.056000e+00,0.04
5.058000e+00,0.44
5.060000e+00,0.04
5.062000e+00,0.52
5.064000e+00,0.04
5.066000e+00,0.44
5.068000e+00,0.04
5.070000e+00,0.44
5.072000e+00,0.04
5.074000e+00,0.44
5.076000e+00,-0.04
5.078000e+00,0.44
5.080000e+00,0.04
5.082000e+00,0.44
5.084000e+00,0.04
5.086000e+00,0.52
5.088000e+00,0.04
5.090000e+00,0.44
5.092000e+00,0.04
5.094000e+00,0.44
5.096000e+00,0.04
5.098000e+00,0.52
5.100000e+00,0.04
5.102000e+00,0.52
5.104000e+00,0.04
5.106000e+00,0.52
5.108000e+00,0.04
5.110000e+00,0.52
5.112000e+00,0.04
5.114000e+00,0.52
5.116000e+00,0.04
5.118000e+00,0.44
5.120000e+00,0.04
5.122000e+00,0.44
5.124000e+00,0.04
5.126000e+00,0.44
5.128000e+00,0.04
5.130000e+00,0.44
5.132000e+00,0.04
5.134000e+00,0.44
5.136000e+00,0.04
5.138000e+00,0.52
5.140000e+00,0.04
5.142000e+00,0.44
5.144000e+00,0.04
5.146000e+00,0.52
5.148000e+00,0.04
5.150000e+00,0.44
5.152000e+00,0.04
5.154000e+00,0.44
5.156000e+00,0.04
5.158000e+00,0.52
5.160000e+00,0.04
5.162000e+00,0.44
5.164000e+00,-0.04
5.166000e+00,0.44
5.168000e+00,-0.04
5.170000e+00,0.44
5.172000e+00,0.04
5.174000e+00,0.44
5.176000e+00,0.04
5.178000e+00,0.44
5.180000e+00,0.04
5.182000e+00,0.44
5.184000e+00,0.04
5.186000e+00,0.52
5.188000e+00,0.04
5.190000e+00,0.44
5.192000e+00,0.04
5.194000e+00,0.44
5.196000e+00,0.04
5.198000e+00,0.52
5.200000e+00,0.04
5.202000e+00,0.44
5.204000e+00,0.04
5.206000e+00,0.44
5.208000e+00,0.04
5.210000e+00,0.52
5.212000e+00,0.04
5.214000e+00,0.44
5.216000e+00,0.04
5.218000e+00,0.44
5.220000e+00,0.04
5.222000e+00,0.52
5.224000e+00,0.04
5.226000e+00,0.44
5.228000e+00,-0.04
5.230000e+00,0.52
5.232000e+00,0.04
5.234000e+00,0.44
5.236000e+00,0.04
5.238000e+00,0.52
5.240000e+00,0.04
5.242000e+00,0.44
5.244000e+00,0.04
5.246000e+00,0.52
5.248000e+00,0.04
5.250000e+00,0.44
5.252000e+00,0.04
5.254000e+00,0.44
5.256000e+00,0.04
5.258000e+00,0.44
5.260000e+00,0.04
5.262000e+00,0.44
5.264000e+00,-0.04
5.266000e+00,0.52
5.268000e+00,0.04
5.270000e+00,0.44
5.272000e+00,0.04
5.274000e+00,0.44
5.276000e+00,0.04
5.278000e+00,0.44
5.280000e+00,0.04
5.282000e+00,0.52
5.284000e+00,0.04
5.286000e+00,0.44
5.288000e+00,0.04
5.290000e+00,0.44
5.292000e+00,0.04
5.294000e+00,0.52
5.296000e+00,0.04
5.298000e+00,0.44
5.300000e+00,0.04
5.302000e+00,0.44
5.304000e+00,0.04
5.306000e+00,0.44
5.308000e+00,0.04
5.310000e+00,11.88
5.312000e+00,11.4
5.314000e+00,11.88
5.316000e+00,11.32
5.318000e+00,11.88
5.320000e+00,11.4
5.322000e+00,11.88
5.324000e+00,11.4
5.326000e+00,11.88
5.328000e+00,11.4
5.330000e+00,11.88
5.332000e+00,11.4
5.334000e+00,11.88
5.336000e+00,11.4
5.338000e+00,11.88
5.340000e+00,11.32
5.342000e+00,11.88
5.344000e+00,11.4
5.346000e+00,11.88
5.348000e+00,11.4
5.350000e+00,11.88
5.352000e+00,11.4
5.354000e+00,11.88
5.356000e+00,11.4
5.358000e+00,11.88
5.360000e+00,11.32
5.362000e+00,11.88
5.364000e+00,11.4
5.366000e+00,11.88
5.368000e+00,11.4
5.370000e+00,11.88
5.372000e+00,11.4
5.374000e+00,11.88
5.376000e+00,11.4
5.378000e+00,11.88
5.380000e+00,11.4
5.382000e+00,11.88
5.384000e+00,11.4
5.386000e+00,11.88
5.388000e+00,11.4
5.390000e+00,11.88
5.392000e+00,11.4
5.394000e+00,11.88
5.396000e+00,11.4
5.398000e+00,11.88
5.400000e+00,11.4
5.402000e+00,11.88
5.404000e+00,11.4
5.406000e+00,11.88
5.408000e+00,11.4
5.410000e+00,11.88
5.412000e+00,11.4
5.414000e+00,11.88
5.416000e+00,11.32
5.418000e+00,11.88
5.420000e+00,11.4
5.422000e+00,11.88
5.424000e+00,11.4
5.426000e+00,11.88
5.428000e+00,-0.6
5.430000e+00,11.88
5.432000e+00,0.04
5.434000e+00,0.44
5.436000e+00,-0.04
5.438000e+00,0.52
5.440000e+00,-0.04
5.442000e+00,0.52
5.444000e+00,0.04
5.446000e+00,0.52
5.448000e+00,0.04
5.450000e+00,0.44
5.452000e+00,0.04
5.454000e+00,0.44
5.456000e+00,0.04
5.458000e+00,0.52
5.460000e+00,0.04
5.462000e+00,0.44
5.464000e+00,-0.04
5.466000e+00,0.44
5.468000e+00,0.04
5.470000e+00,0.44
5.472000e+00,0.04
5.474000e+00,0.44
5.476000e+00,0.04
5.478000e+00,0.44
5.480000e+00,0.04
5.482000e+00,0.44
5.484000e+00,0.04
5.486000e+00,0.52
5.488000e+00,0.04
5.490000e+00,0.52
5.492000e+00,0.04
5.494000e+00,0.44
5.496000e+00,0.04
5.498000e+00,0.52
5.500000e+00,0.04
5.502000e+00,0.52
5.504000e+00,0.04
5.506000e+00,0.44
5.508000e+00,0.04
5.510000e+00,0.44
5.512000e+00,-0.04
5.514000e+00,0.44
5.516000e+00,0.04
5.518000e+00,0.52
5.520000e+00,0.04
5.522000e+00,0.52
5.524000e+00,0.04
5.526000e+00,0.44
5.528000e+00,0.04
5.530000e+00,0.52
5.532000e+00,0.04
5.534000e+00,0.44
5.536000e+00,0.04
5.538000e+00,0.52
5.540000e+00,0.04
5.542000e+00,0.44
5.544000e+00,-0.04
5.546000e+00,0.44
5.548000e+00,0.04
5.550000e+00,0.52
5.552000e+00,0.04
5.554000e+00,0.52
5.556000e+00,-0.04
5.558000e+00,0.44
5.560000e+00,0.04
5.562000e+00,0.44
5.564000e+00,0.04
5.566000e+00,0.44
5.568000e+00,0.04
5.570000e+00,0.44
5.572000e+00,0.04
5.574000e+00,0.44
5.576000e+00,0.04
5.578000e+00,0.44
5.580000e+00,0.04
5.582000e+00,0.52
5.584000e+00,0.04
5.586000e+00,0.44
5.588000e+00,0.04
5.590000e+00,0.44
5.592000e+00,0.04
5.594000e+00,0.44
5.596000e+00,0.04
5.598000e+00,0.52
5.600000e+00,0.04
5.602000e+00,0.52
5.604000e+00,0.04
5.606000e+00,0.44
5.608000e+00,0.04
5.610000e+00,0.52
5.612000e+00,0.04
5.614000e+00,0.44
5.616000e+00,0.04
5.618000e+00,0.44
5.620000e+00,0.04
5.622000e+00,0.52
5.624000e+00,0.04
5.626000e+00,0.52
5.628000e+00,0.04
5.630000e+00,0.52
5.632000e+00,0.04
5.634000e+00,0.52
5.636000e+00,0.04
5.638000e+00,0.52
5.640000e+00,0.04
5.642000e+00,0.52
5.644000e+00,0.04
5.646000e+00,0.44
5.648000e+00,0.04
5.650000e+00,0.52
5.652000e+00,0.04
5.654000e+00,0.52
5.656000e+00,0.04
5.658000e+00,0.44
5.660000e+00,0.04
5.662000e+00,0.44
5.664000e+00,0.04
5.666000e+00,0.52
5.668000e+00,0.04
5.670000e+00,0.52
5.672000e+00,0.04
5.674000e+00,0.44
5.676000e+00,0.04
5.678000e+00,0.52
5.680000e+00,0.04
5.682000e+00,0.44
5.684000e+00,0.04
5.686000e+00,0.52
5.688000e+00,0.04
5.690000e+00,0.52
5.692000e+00,-0.04
5.694000e+00,0.52
5.696000e+00,0.04
5.698000e+00,0.44
5.700000e+00,0.04
5.702000e+00,0.52
5.704000e+00,0.04
5.706000e+00,0.44
5.708000e+00,0.04
5.710000e+00,0.52
5.712000e+00,0.04
5.714000e+00,0.52
5.716000e+00,0.04
5.718000e+00,0.52
5.720000e+00,0.04
5.722000e+00,0.52
5.724000e+00,0.04
5.726000e+00,0.52
5.728000e+00,0.04
5.730000e+00,0.52
5.732000e+00,0.04
5.734000e+00,0.44
5.736000e+00,0.04
5.738000e+00,0.44
5.740000e+00,0.04
5.742000e+00,0.52
5.744000e+00,0.04
5.746000e+00,0.44
5.748000e+00,0.04
5.750000e+00,0.52
5.752000e+00,0.04
5.754000e+00,0.52
5.756000e+00,0.04
5.758000e+00,0.44
5.760000e+00,0.04
5.762000e+00,0.52
5.764000e+00,0.04
5.766000e+00,0.44
5.768000e+00,0.04
5.770000e+00,11.88
5.772000e+00,11.4
5.774000e+00,11.88
5.776000e+00,11.4
5.778000e+00,11.88
5.780000e+00,11.32
5.782000e+00,11.88
5.784000e+00,11.4
5.786000e+00,11.88
5.788000e+00,11.4
5.790000e+00,11.88
5.792000e+00,11.4
5.794000e+00,11.88
5.796000e+00,11.4
5.798000e+00,11.88
5.800000e+00,11.4
5.802000e+00,11.88
5.804000e+00,11.4
5.806000e+00,11.88
5.808000e+00,11.4
5.810000e+00,11.88
5.812000e+00,11.4
5.814000e+00,11.88
5.816000e+00,11.4
5.818000e+00,11.88
5.820000e+00,11.4
5.822000e+00,11.88
5.824000e+00,11.4
5.826000e+00,11.88
5.828000e+00,11.32
5.830000e+00,11.88
5.832000e+00,11.4
5.834000e+00,11.88
5.836000e+00,11.32
5.838000e+00,11.88
5.840000e+00,11.4
5.842000e+00,11.88
5.844000e+00,11.4
5.846000e+00,11.88
5.848000e+00,11.4
5.850000e+00,11.88
5.852000e+00,11.4
5.854000e+00,11.88
5.856000e+00,11.4
5.858000e+00,11.88
5.860000e+00,11.4
5.862000e+00,11.88
5.864000e+00,11.4
5.866000e+00,11.88
5.868000e+00,11.4
5.870000e+00,11.88
5.872000e+00,11.4
5.874000e+00,11.88
5.876000e+00,11.4
5.878000e+00,11.88
5.880000e+00,11.4
5.882000e+00,11.88
5.884000e+00,11.4
5.886000e+00,11.88
5.888000e+00,-0.68
5.890000e+00,11.88
5.892000e+00,0.04
5.894000e+00,0.52
5.896000e+00,0.04
5.898000e+00,0.44
5.900000e+00,0.04
5.902000e+00,0.52
5.904000e+00,0.04
5.906000e+00,0.52
5.908000e+00,-0.04
5.910000e+00,0.52
5.912000e+00,0.04
5.914000e+00,0.52
5.916000e+00,0.04
5.918000e+00,0.52
5.920000e+00,0.04
5.922000e+00,0.44
5.924000e+00,0.04
5.926000e+00,0.44
5.928000e+00,0.04
5.930000e+00,0.44
5.932000e+00,0.04
5.934000e+00,0.44
5.936000e+00,0.04
5.938000e+00,0.44
5.940000e+00,0.04
5.942000e+00,0.44
5.944000e+00,0.04
5.946000e+00,0.44
5.948000e+00,0.04
5.950000e+00,0.52
5.952000e+00,0.04
5.954000e+00,0.44
5.956000e+00,0.04
5.958000e+00,0.44
5.960000e+00,0.04
5.962000e+00,0.44
5.964000e+00,0.04
5.966000e+00,0.44
5.968000e+00,0.04
5.970000e+00,0.44
5.972000e+00,0.04
5.974000e+00,0.52
5.976000e+00,0.04
5.978000e+00,0.44
5.980000e+00,0.04
5.982000e+00,0.44
5.984000e+00,0.04
5.986000e+00,0.52
5.988000e+00,0.04
5.990000e+00,0.44
5.992000e+00,0.04
5.994000e+00,0.44
5.996000e+00,0.04
5.998000e+00,0.44
6.000000e+00,0.04
6.002000e+00,0.44
6.004000e+00,0.04
6.006000e+00,0.44
6.008000e+00,0.04
6.010000e+00,0.44
6.012000e+00,0.04
6.014000e+00,0.44
6.016000e+00,0.04
6.018000e+00,0.44
6.020000e+00,0.04
6.022000e+00,0.44
6.024000e+00,0.04
6.026000e+00,0.52
6.028000e+00,0.04
6.030000e+00,0.44
6.032000e+00,0.04
6.034000e+00,0.44
6.036000e+00,0.04
6.038000e+00,0.52
6.040000e+00,0.04
6.042000e+00,0.52
6.044000e+00,0.04
6.046000e+00,0.52
6.048000e+00,-0.04
6.050000e+00,0.52
6.052000e+00,0.04
6.054000e+00,0.44
6.056000e+00,0.04
6.058000e+00,0.52
6.060000e+00,0.04
6.062000e+00,0.44
6.064000e+00,0.04
6.066000e+00,0.44
6.068000e+00,0.04
6.070000e+00,0.44
6.072000e+00,0.04
6.074000e+00,0.52
6.076000e+00,0.04
6.078000e+00,0.52
6.080000e+00,0.04
6.082000e+00,0.44
6.084000e+00,0.04
6.086000e+00,0.44
6.088000e+00,-0.04
6.090000e+00,0.44
6.092000e+00,0.04
6.094000e+00,0.44
6.096000e+00,0.04
6.098000e+00,0.44
6.100000e+00,0.04
6.102000e+00,0.44
6.104000e+00,0.04
6.106000e+00,0.44
6.108000e+00,0.04
6.110000e+00,0.44
6.112000e+00,0.04
6.114000e+00,0.44
6.116000e+00,0.04
6.118000e+00,0.44
6.120000e+00,0.04
6.122000e+00,0.44
6.124000e+00,0.04
6.126000e+00,0.44
6.128000e+00,-0.04
6.130000e+00,0.44
6.132000e+00,0.04
6.134000e+00,0.52
6.136000e+00,0.04
6.138000e+00,0.52
6.140000e+00,0.04
6.142000e+00,0.44
6.144000e+00,-0.04
6.146000e+00,0.44
6.148000e+00,0.04
6.150000e+00,0.44
6.152000e+00,0.04
6.154000e+00,0.44
6.156000e+00,0.04
6.158000e+00,0.44
6.160000e+00,0.04
6.162000e+00,0.44
6.164000e+00,0.04
6.166000e+00,0.44
6.168000e+00,0.04
6.170000e+00,0.44
6.172000e+00,0.04
6.174000e+00,0.44
6.176000e+00,0.04
6.178000e+00,0.44
6.180000e+00,0.04
6.182000e+00,0.52
6.184000e+00,-0.04
6.186000e+00,0.44
6.188000e+00,0.04
6.190000e+00,0.44
6.192000e+00,0.04
6.194000e+00,0.52
6.196000e+00,0.04
6.198000e+00,0.44
6.200000e+00,-0.04
6.202000e+00,0.44
6.204000e+00,0.04
6.206000e+00,0.44
6.208000e+00,0.04
6.210000e+00,0.44
6.212000e+00,0.04
6.214000e+00,0.44
6.216000e+00,0.04
6.218000e+00,0.44
6.220000e+00,0.04
6.222000e+00,0.44
6.224000e+00,0.04
6.226000e+00,0.52
6.228000e+00,0.04
6.230000e+00,0.44
6.232000e+00,0.04
6.234000e+00,0.44
6.236000e+00,0.04
6.238000e+00,0.52
6.240000e+00,0.04
6.242000e+00,0.52
6.244000e+00,0.04
6.246000e+00,0.44
6.248000e+00,0.04
6.250000e+00,0.52
6.252000e+00,-0.04
6.254000e+00,0.44
6.256000e+00,0.04
6.258000e+00,0.44
6.260000e+00,0.04
6.262000e+00,0.52
6.264000e+00,0.04
6.266000e+00,0.52
6.268000e+00,0.04
6.270000e+00,0.44
6.272000e+00,0.04
6.274000e+00,0.52
6.276000e+00,0.04
6.278000e+00,0.52
6.280000e+00,-0.04
6.282000e+00,0.52
6.284000e+00,-0.04
6.286000e+00,0.44
6.288000e+00,0.04
6.290000e+00,0.52
6.292000e+00,0.04
6.294000e+00,0.44
6.296000e+00,0.04
6.298000e+00,0.44
6.300000e+00,0.04
6.302000e+00,0.44
6.304000e+00,0.04
6.306000e+00,0.44
6.308000e+00,0.04
6.310000e+00,0.52
6.312000e+00,0.04
6.314000e+00,0.52
6.316000e+00,0.04
6.318000e+00,0.44
6.320000e+00,0.04
6.322000e+00,0.44
6.324000e+00,0.04
6.326000e+00,0.44
6.328000e+00,-0.04
6.330000e+00,0.44
6.332000e+00,0.04
6.334000e+00,0.52
6.336000e+00,0.04
6.338000e+00,0.44
6.340000e+00,0.04
6.342000e+00,0.44
6.344000e+00,0.04
6.346000e+00,0.44
6.348000e+00,0.04
6.350000e+00,0.44
6.352000e+00,0.04
6.354000e+00,0.52
6.356000e+00,0.04
6.358000e+00,0.44
6.360000e+00,0.04
6.362000e+00,0.44
6.364000e+00,-0.04
6.366000e+00,0.52
6.368000e+00,-0.04
6.370000e+00,0.44
6.372000e+00,0.04
6.374000e+00,0.44
6.376000e+00,0.04
6.378000e+00,0.44
6.380000e+00,0.04
6.382000e+00,0.44
6.384000e+00,0.04
6.386000e+00,0.44
6.388000e+00,0.04
6.390000e+00,0.44
6.392000e+00,0.04
6.394000e+00,0.52
6.396000e+00,0.04
6.398000e+00,0.44
6.400000e+00,0.04
6.402000e+00,0.52
6.404000e+00,0.04
6.406000e+00,0.52
6.408000e+00,0.04
6.410000e+00,0.52
6.412000e+00,0.04
6.414000e+00,0.44
6.416000e+00,0.04
6.418000e+00,0.44
6.420000e+00,0.04
6.422000e+00,0.52
6.424000e+00,0.04
6.426000e+00,0.44
6.428000e+00,0.04
6.430000e+00,0.52
6.432000e+00,0.04
6.434000e+00,0.52
6.436000e+00,0.04
6.438000e+00,0.44
6.440000e+00,0.04
6.442000e+00,0.44
6.444000e+00,-0.04
6.446000e+00,0.44
6.448000e+00,0.04
6.450000e+00,0.44
6.452000e+00,0.04
6.454000e+00,0.44
6.456000e+00,0.04
6.458000e+00,0.52
6.460000e+00,0.04
6.462000e+00,0.44
6.464000e+00,-0.04
6.466000e+00,0.44
6.468000e+00,0.04
6.470000e+00,0.52
6.472000e+00,0.04
6.474000e+00,0.44
6.476000e+00,0.04
6.478000e+00,0.44
6.480000e+00,0.04
6.482000e+00,0.44
6.484000e+00,0.04
6.486000e+00,0.44
6.488000e+00,-0.04
6.490000e+00,0.44
6.492000e+00,0.04
6.494000e+00,0.44
6.496000e+00,0.04
6.498000e+00,0.44
6.500000e+00,0.04
6.502000e+00,0.44
6.504000e+00,0.04
6.506000e+00,0.52
6.508000e+00,0.04
6.510000e+00,0.44
6.512000e+00,0.04
6.514000e+00,0.44
6.516000e+00,-0.04
6.518000e+00,0.44
6.520000e+00,0.04
6.522000e+00,0.52
6.524000e+00,0.04
6.526000e+00,0.52
6.528000e+00,0.04
6.530000e+00,0.44
6.532000e+00,-0.04
6.534000e+00,0.52
6.536000e+00,0.04
6.538000e+00,0.44
6.540000e+00,0.04
6.542000e+00,0.44
6.544000e+00,-0.04
6.546000e+00,0.44
6.548000e+00,0.04
6.550000e+00,0.44
6.552000e+00,0.04
6.554000e+00,0.44
6.556000e+00,-0.04
6.558000e+00,0.44
6.560000e+00,0.04
6.562000e+00,0.52
6.564000e+00,-0.04
6.566000e+00,0.44
6.568000e+00,0.04
6.570000e+00,0.44
6.572000e+00,0.04
6.574000e+00,0.44
6.576000e+00,0.04
6.578000e+00,0.44
6.580000e+00,-0.04
6.582000e+00,0.44
6.584000e+00,-0.04
6.586000e+00,0.44
6.588000e+00,0.04
6.590000e+00,0.44
6.592000e+00,0.04
6.594000e+00,0.44
6.596000e+00,0.04
6.598000e+00,0.52
6.600000e+00,0.04
6.602000e+00,0.44
6.604000e+00,0.04
6.606000e+00,0.44
6.608000e+00,0.04
6.610000e+00,0.44
6.612000e+00,0.04
6.614000e+00,0.52
6.616000e+00,-0.04
6.618000e+00,0.52
6.620000e+00,0.04
6.622000e+00,0.44
6.624000e+00,0.04
6.626000e+00,0.44
6.628000e+00,0.04
6.630000e+00,0.52
6.632000e+00,0.04
6.634000e+00,0.52
6.636000e+00,0.04
6.638000e+00,0.52
6.640000e+00,0.04
6.642000e+00,0.52
6.644000e+00,0.04
6.646000e+00,0.44
6.648000e+00,0.04
6.650000e+00,0.44
6.652000e+00,0.04
6.654000e+00,0.44
6.656000e+00,0.04
6.658000e+00,0.44
6.660000e+00,0.04
6.662000e+00,0.44
6.664000e+00,0.04
6.666000e+00,0.52
6.668000e+00,0.04
6.670000e+00,0.44
6.672000e+00,0.04
6.674000e+00,0.44
6.676000e+00,-0.04
6.678000e+00,0.44
6.680000e+00,0.04
6.682000e+00,0.52
6.684000e+00,0.04
6.686000e+00,0.44
6.688000e+00,0.04
6.690000e+00,0.44
6.692000e+00,0.04
6.694000e+00,0.52
6.696000e+00,0.04
6.698000e+00,0.52
6.700000e+00,0.04
6.702000e+00,0.52
6.704000e+00,0.04
6.706000e+00,0.44
6.708000e+00,0.04
6.710000e+00,0.52
6.712000e+00,0.04
6.714000e+00,0.44
6.716000e+00,0.04
6.718000e+00,0.52
6.720000e+00,0.04
6.722000e+00,0.44
6.724000e+00,0.04
6.726000e+00,0.44
6.728000e+00,0.04
6.730000e+00,0.44
6.732000e+00,-0.04
6.734000e+00,0.44
6.736000e+00,0.04
6.738000e+00,0.52
6.740000e+00,0.04
6.742000e+00,0.52
6.744000e+00,0.04
6.746000e+00,0.44
6.748000e+00,-0.04
6.750000e+00,11.88
6.752000e+00,11.32
6.754000e+00,11.88
6.756000e+00,11.4
6.758000e+00,11.88
6.760000e+00,11.32
6.762000e+00,11.88
6.764000e+00,11.4
6.766000e+00,11.88
6.768000e+00,11.4
6.770000e+00,11.88
6.772000e+00,11.32
6.774000e+00,11.88
6.776000e+00,11.4
6.778000e+00,11.88
6.780000e+00,11.4
6.782000e+00,11.88
6.784000e+00,11.4
6.786000e+00,11.88
6.788000e+00,11.4
6.790000e+00,11.88
6.792000e+00,11.4
6.794000e+00,11.88
6.796000e+00,11.4
6.798000e+00,11.88
6.800000e+00,11.32
6.802000e+00,11.88
6.804000e+00,11.32
6.806000e+00,11.88
6.808000e+00,11.4
6.810000e+00,11.88
6.812000e+00,11.4
6.814000e+00,11.88
6.816000e+00,11.32
6.818000e+00,11.88
6.820000e+00,11.4
6.822000e+00,11.88
6.824000e+00,11.32
6.826000e+00,11.88
6.828000e+00,11.4
6.830000e+00,11.88
6.832000e+00,11.4
6.834000e+00,11.88
6.836000e+00,11.4
6.838000e+00,11.88
6.840000e+00,11.4
6.842000e+00,11.88
6.844000e+00,11.4
6.846000e+00,11.88
6.848000e+00,11.32
6.850000e+00,11.88
6.852000e+00,11.4
6.854000e+00,11.88
6.856000e+00,11.4
6.858000e+00,11.88
6.860000e+00,11.4
6.862000e+00,11.88
6.864000e+00,11.4
6.866000e+00,11.88
6.868000e+00,11.4
6.870000e+00,11.88
6.872000e+00,-0.68
6.874000e+00,11.88
6.876000e+00,0.04
6.878000e+00,0.44
6.880000e+00,0.04
6.882000e+00,0.44
6.884000e+00,0.04
6.886000e+00,0.44
6.888000e+00,-0.04
6.890000e+00,0.44
6.892000e+00,0.04
6.894000e+00,0.44
6.896000e+00,0.04
6.898000e+00,0.44
6.900000e+00,0.04
6.902000e+00,0.44
6.904000e+00,0.04
6.906000e+00,0.44
6.908000e+00,0.04
6.910000e+00,0.52
6.912000e+00,0.04
6.914000e+00,0.52
6.916000e+00,0.04
6.918000e+00,0.52
6.920000e+00,0.04
6.922000e+00,0.44
6.924000e+00,0.04
6.926000e+00,0.44
6.928000e+00,0.04
6.930000e+00,0.44
6.932000e+00,0.04
6.934000e+00,0.52
6.936000e+00,0.04
6.938000e+00,0.44
6.940000e+00,-0.04
6.942000e+00,0.44
6.944000e+00,0.04
6.946000e+00,0.52
6.948000e+00,0.04
6.950000e+00,0.44
6.952000e+00,-0.04
6.954000e+00,0.52
6.956000e+00,-0.04
6.958000e+00,0.52
6.960000e+00,0.04
6.962000e+00,0.52
6.964000e+00,-0.04
6.966000e+00,0.52
6.968000e+00,0.04
6.970000e+00,0.52
6.972000e+00,0.04
6.974000e+00,0.44
6.976000e+00,-0.04
6.978000e+00,0.44
6.980000e+00,-0.04
6.982000e+00,0.52
6.984000e+00,0.04
6.986000e+00,0.44
6.988000e+00,0.04
6.990000e+00,0.44
6.992000e+00,0.04
6.994000e+00,0.52
6.996000e+00,0.04
6.998000e+00,0.44
7.000000e+00,0.04
7.002000e+00,0.44
7.004000e+00,-0.04
7.006000e+00,0.52
7.008000e+00,-0.04
7.010000e+00,0.52
7.012000e+00,0.04
7.014000e+00,0.44
7.016000e+00,0.04
7.018000e+00,0.44
7.020000e+00,0.04
7.022000e+00,0.52
7.024000e+00,-0.04
7.026000e+00,0.44
7.028000e+00,-0.04
7.030000e+00,0.44
7.032000e+00,-0.04
7.034000e+00,0.44
7.036000e+00,0.04
7.038000e+00,0.44
7.040000e+00,0.04
7.042000e+00,0.44
7.044000e+00,0.04
7.046000e+00,0.44
7.048000e+00,0.04
7.050000e+00,0.44
7.052000e+00,0.04
7.054000e+00,0.44
7.056000e+00,0.04
7.058000e+00,0.52
7.060000e+00,0.04
7.062000e+00,0.44
7.064000e+00,0.04
7.066000e+00,0.44
7.068000e+00,0.04
7.070000e+00,0.44
7.072000e+00,0.04
7.074000e+00,0.44
7.076000e+00,-0.04
7.078000e+00,0.44
7.080000e+00,0.04
7.082000e+00,0.44
7.084000e+00,0.04
7.086000e+00,0.44
7.088000e+00,0.04
7.090000e+00,0.52
7.092000e+00,-0.04
7.094000e+00,0.44
7.096000e+00,0.04
7.098000e+00,0.44
7.100000e+00,0.04
7.102000e+00,0.52
7.104000e+00,-0.04
7.106000e+00,0.44
7.108000e+00,0.04
7.110000e+00,0.44
7.112000e+00,-0.04
7.114000e+00,0.44
7.116000e+00,0.04
7.118000e+00,0.44
7.120000e+00,0.04
7.122000e+00,0.44
7.124000e+00,-0.04
7.126000e+00,0.44
7.128000e+00,0.04
7.130000e+00,0.44
7.132000e+00,0.04
7.134000e+00,0.44
7.136000e+00,0.04
7.138000e+00,0.44
7.140000e+00,0.04
7.142000e+00,0.52
7.144000e+00,0.04
7.146000e+00,0.44
7.148000e+00,0.04
7.150000e+00,0.44
7.152000e+00,-0.04
7.154000e+00,0.44
7.156000e+00,-0.04
7.158000e+00,0.44
7.160000e+00,0.04
7.162000e+00,0.44
7.164000e+00,0.04
7.166000e+00,0.52
7.168000e+00,0.04
7.170000e+00,0.44
7.172000e+00,0.04
7.174000e+00,0.44
7.176000e+00,-0.04
7.178000e+00,0.44
7.180000e+00,0.04
7.182000e+00,0.44
7.184000e+00,0.04
7.186000e+00,0.44
7.188000e+00,0.04
7.190000e+00,0.44
7.192000e+00,0.04
7.194000e+00,0.52
7.196000e+00,-0.04
7.198000e+00,0.44
7.200000e+00,0.04
7.202000e+00,0.44
7.204000e+00,-0.04
7.206000e+00,0.44
7.208000e+00,0.04
7.210000e+00,11.88
7.212000e+00,11.32
7.214000e+00,11.88
7.216000e+00,11.32
7.218000e+00,11.88
7.220000e+00,11.4
7.222000e+00,11.88
7.224000e+00,11.32
7.226000e+00,11.88
